	Col0_AWF_NT_R4	Col0_AWF_NT_R5	Col0_AWF_NT_R6	Col0_CL_R1	Col0_CL_R2	Col0_CL_R3	Col0_CL_ribo_R1	Col0_CL_ribo_R2	Col0_CL_ribo_R3	Col0_LSW_R1	Col0_LSW_R2	Col0_LSW_R3
AT3G45790	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45800	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45810	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45820	0	0	0	0	0	0	0.413816109584149	0	0	0	0	0
AT3G45830	0	59.9768024412287	0	9.25019959071559	0	13.8655051078324	8.33543877876642	5.31250312821746	14.7744342350167	28.0012889082457	0	0
AT3G45840	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45850	0	0	0	15.4169993178593	0	10.8218576451375	13.8923979646107	1.71371068652176	13.8404182776306	0	0	0
AT3G45851	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45860	0	0	0	33.9173984992905	52.9989056066083	12.1745898507797	34.2876205084009	50.7258363210442	20.9729037703973	0	0	0
AT3G45870	0	0	0	0	0	0	0	0	0.254731624741668	0	0	0
AT3G45880	0	0	0	0	0	0	0	3.08467923573917	0	7.00032222706142	0	0
AT3G45890	0	0	0	2.42267132137789	0	0	1.12321515458555	1.88508175517394	1.27365812370834	0	0	0
AT3G45900	0	0	0	6.38704257454172	0	0	4.55197720542563	3.42742137304352	1.86803191477223	0	0	0
AT3G45910	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45920	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45930	0	0	0	1.76194277918392	0	0	1.65526443833659	2.22782389247829	1.69821083161112	0	0	0
AT3G45935	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45940	0	0	0	0	0	0	1.0640985675021	0	0	0	0	0
AT3G45950	0	0	0	0	0	0	0.354699522500699	0.514113205956529	0	0	0	0
AT3G45955	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45960	0	0	0	0	0	0	0	0	0.849105415805559	0	0	0
AT3G45965	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45970	0	0	0	0	0	22.9964474959172	1.95084737375384	7.88306915800011	22.6711146020084	11.667203711769	0	0
AT3G45980	14.1444250768895	0	0	9.47044243811358	0	13.5273220564219	10.3454027396037	21.421383581522	14.8593447765973	14.0006444541228	0	0
AT3G45990	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46000	0	0	48.7963568163365	13.8752993860734	0	8.11639323385313	11.2321515458555	14.9092829727393	10.7836387807306	18.6675259388305	0	0
AT3G46010	0	0	0	15.8574850126553	0	16.2327864677063	20.9863884146247	21.2500125128699	12.5667601539223	28.0012889082457	0	0
AT3G46020	0	0	0	0	7.94983584099125	0	0	0.514113205956529	0.509463249483335	0	0	0
AT3G46030	0	19.9922674804096	0	7.92874250632765	7.94983584099125	4.05819661692656	8.69013830126712	14.2237986981306	5.34936411957502	0	0	0
AT3G46040	0	0	0	3.96437125316382	0	10.483674593727	3.90169474750769	16.1088804533046	11.9723863628584	0	0	0
AT3G46050	0	0	0	0	0	0	0.177349761250349	0	0	0	0	0
AT3G46060	0	0	0	18.9408848762272	0	11.4982237479586	13.1829989196093	28.4475973962613	13.6705971944695	14.0006444541228	0	0
AT3G46070	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46080	0	29.9884012206143	0	0.44048569479598	0	0	0.295582935417249	0	0	0	0	0
AT3G46086	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46090	0	0	0	2.86315701617387	0	0	1.77349761250349	0.514113205956529	0	0	0	0
AT3G46100	0	0	0	5.94655687974574	13.2497264016521	6.76366102821094	5.85254212126153	6.34072954013052	4.83990087009169	0	0	0
AT3G46110	0	0	0	4.18461410056181	0	0	2.95582935417249	0.856855343260881	0.849105415805559	0	0	0
AT3G46120	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46130	0	0	0	1.54169993178593	0	0	1.00498198041865	1.02822641191306	0	0	0	0
AT3G46140	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46150	0	0	0	0	0	0	0.354699522500699	0	0	0	0	0
AT3G46160	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46170	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46180	0	0	0	0	10.5997811213217	0	1.41879809000279	3.25605030439135	1.44347920686945	0	0	0
AT3G46183	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46186	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46190	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46200	0	0	0	0	0	0	0.295582935417249	0	0	0	0	0
AT3G46206	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46210	0	0	0	0	0	0	1.24144832875245	5.31250312821746	2.29258462267501	0	0	0
AT3G46220	0	0	0	7.70849965892966	7.94983584099125	6.08729492538984	7.56692314668157	2.22782389247829	4.41534816218891	23.3344074235381	0	0
AT3G46230	0	0	0	0.44048569479598	0	0	0.354699522500699	1.02822641191306	0	4.66688148470762	0	0
AT3G46240	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46250	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46260	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46270	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46280	0	0	0	0	0	0	0	0	0.679284332644447	0	0	0
AT3G46290	0	0	0	14.3157850808694	0	9.46912543949531	15.25207946753	7.88306915800011	12.7365812370834	0	0	0
AT3G46300	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46310	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46320	0	0	0	0.44048569479598	15.8996716819825	0	1.59614785125314	1.02822641191306	1.44347920686945	7.00032222706142	0	0
AT3G46330	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46340	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46345	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46350	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46360	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46370	0	0	0	7.70849965892966	0	0	5.32049283751048	0	1.27365812370834	0	0	0
AT3G46375	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46380	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46382	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46384	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46385	0	0	0	2.86315701617387	0	0	1.65526443833659	1.02822641191306	1.86803191477223	0	0	0
AT3G46387	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46390	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46400	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46410	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46420	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46430	0	0	0	7.92874250632765	0	4.39637966833711	6.02989188251188	4.62701885360876	6.87775386802503	0	0	0
AT3G46440	0	0	0	7.26801396413368	0	4.39637966833711	3.90169474750769	4.62701885360876	6.62302224328336	9.33376296941523	0	0
AT3G46450	0	0	0	10.1311709803075	0	7.44002713103203	8.57190512710022	3.94153457900005	4.33043762060835	0	0	0
AT3G46460	0	0	0	6.8275282693377	0	3.72001356551602	6.38459140501258	5.82661633417399	2.37749516425557	0	0	0
AT3G46470	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46480	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46482	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46484	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46487	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46490	0	0	0	0	0	0	0	0	0.424552707902779	0	0	0
AT3G46500	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46510	70.7221253844473	99.9613374020478	0	22.685013281993	31.799343363965	35.847403449518	23.7648680075468	25.1915470918699	35.4926063806724	28.0012889082457	0	0
AT3G46520	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46530	14.1444250768895	59.9768024412287	60.9954460204207	28.1910844669428	7.94983584099125	15.2182373134746	31.5682575025622	14.566540835435	21.9069197277834	32.6681703929533	11.3373150353527	0
AT3G46540	0	0	0	13.6550565386754	0	3.04364746269492	13.4194652679431	5.48387419686964	2.63222678899723	0	0	0
AT3G46550	0	29.9884012206143	0	26.6493845351568	10.5997811213217	10.1454915423164	2.66024641875524	0	0	11.667203711769	0	0
AT3G46560	0	0	0	0	0	3.04364746269492	2.00996396083729	3.94153457900005	1.27365812370834	0	0	0
AT3G46570	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46580	0	0	0	1.10121423698995	0	0	1.41879809000279	1.02822641191306	0.764194874225003	0	0	0
AT3G46585	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46590	0	0	0	15.4169993178593	0	9.13094238808477	19.6858234987888	30.161308082783	11.1232809470528	0	0	0
AT3G46600	0	0	36.5972676122524	23.7862275189829	37.0992339246258	23.3346305473277	23.528401659213	60.4939872342182	29.2092263037112	21.0009666811843	0	0
AT3G46610	0	0	0	3.96437125316382	0	3.72001356551602	4.78844355375943	2.57056602978264	3.48133220480279	0	0	0
AT3G46613	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46614	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46616	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46620	35.3610626922236	139.945872362867	109.791802836757	20.0420991132171	7.94983584099125	3.38183051410547	25.6565987942172	8.91129556991316	5.85882736905836	0	0	0
AT3G46630	0	0	0	5.06558549015377	0	7.44002713103203	5.97077529542843	4.79838992226093	4.41534816218891	0	0	0
AT3G46640	21.2166376153342	0	0	1.76194277918392	34.4492886442954	33.1419390382336	0.532049283751048	30.161308082783	19.7841561882695	7.00032222706142	0	27.4893677855632
AT3G46650	0	0	0	0	0	0	0.295582935417249	0	0	0	0	0
AT3G46658	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46660	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46666	0	0	0	0	0	0	0.354699522500699	0	0.424552707902779	0	0	0
AT3G46668	0	0	0	0	0	1.69091525705273	0	1.37096854921741	0	0	0	0
AT3G46670	0	0	0	3.52388555836784	0	0	2.95582935417249	1.02822641191306	0.424552707902779	0	0	0
AT3G46680	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46690	0	0	0	0	0	0	0.177349761250349	1.37096854921741	0	0	0	0
AT3G46700	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46710	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46720	0	0	0	0	0	0	0.177349761250349	0	0	0	0	0
AT3G46730	0	0	0	0	0	0	0.1182331741669	0	0	0	0	0
AT3G46740	0	0	0	14.9765136230633	7.94983584099125	18.6000678275801	13.8923979646107	15.0806540413915	18.5954086061417	0	0	0
AT3G46750	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46760	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46770	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46780	21.2166376153342	0	0	229.493046988706	0	70.3420746933938	217.430807292928	33.2459873185222	84.7407204973948	39.6684926200147	17.0059725530291	0
AT3G46790	0	0	0	4.18461410056181	0	0	4.07904450875804	2.22782389247829	2.97186895531946	0	0	0
AT3G46800	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46810	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46820	0	0	0	2.86315701617387	0	0	4.61109379250908	6.34072954013052	4.58516924535002	0	0	0
AT3G46830	0	0	0	3.08339986357186	0	5.0727457711582	5.14314307626013	9.08266663856534	8.32123307489448	14.0006444541228	0	0
AT3G46840	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46850	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46860	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46870	0	0	0	0.880971389591961	0	0	1.182331741669	0	0	0	0	0
AT3G46875	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46880	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46890	0	0	0	0	0	0	0.354699522500699	0	0	0	0	27.4893677855632
AT3G46900	0	0	0	0.660728542193971	0	0	0.886748806251747	1.71371068652176	0.424552707902779	0	0	0
AT3G46901	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46904	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46910	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46911	0	0	0	0	0	0	0	0	0	0	0	0
AT3G46920	0	0	0	2.86315701617387	0	0	3.78346157334079	1.71371068652176	3.99079545428613	0	0	0
AT3G46930	49.5054877691131	0	0	4.6250997953578	0	0	2.83759618000559	1.88508175517394	1.27365812370834	0	0	0
AT3G46940	0	0	0	2.2024284739799	0	0	1.71438102542004	2.39919496113047	0.0849105415805559	0	0	0
AT3G46950	0	0	0	0	0	0.676366102821094	0.532049283751048	2.22782389247829	0.934015957386115	0	0	0
AT3G46960	0	0	0	7.92874250632765	0	10.1454915423164	6.50282457917948	1.71371068652176	8.32123307489448	0	0	0
AT3G46970	0	49.9806687010239	0	148.223436298847	0	46.6692610946555	151.101996585298	9.59677984452187	47.2102611187891	28.0012889082457	0	0
AT3G46980	0	0	0	4.84534264275579	0	5.41092882256875	6.91664068876363	4.96976099091311	4.33043762060835	0	0	0
AT3G46990	0	0	0	0	0	0.676366102821094	3.54699522500699	0.856855343260881	0.679284332644447	0	0	0
AT3G47000	0	0	0	5.06558549015377	0	7.77821018244258	7.27134021126432	2.74193709843482	8.15141199173337	9.33376296941523	0	0
AT3G47010	0	0	0	4.6250997953578	0	0	3.42876205084009	0	3.39642166322224	0	0	0
AT3G47020	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47021	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47030	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47040	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47050	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47060	0	0	0	1.98218562658191	0	5.41092882256875	7.80338949501537	6.16935847147834	4.67007978693057	7.00032222706142	0	0
AT3G47070	14.1444250768895	59.9768024412287	0	66.733582761591	15.8996716819825	7.10184407962149	52.7319956784372	15.9375093846524	5.85882736905836	4.66688148470762	0	0
AT3G47080	0	0	0	8.14898535372564	18.5496169623129	4.05819661692656	7.09399045001398	8.05444022665228	2.29258462267501	0	0	0
AT3G47090	0	0	0	5.06558549015377	0	3.04364746269492	7.09399045001398	1.88508175517394	3.82097437112502	0	0	0
AT3G47100	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47110	0	0	0	0	0	0	0.413816109584149	1.37096854921741	0.424552707902779	0	0	0
AT3G47120	0	0	0	4.6250997953578	0	3.04364746269492	1.47791467708624	5.48387419686964	3.56624274638335	0	0	0
AT3G47130	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47140	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47150	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47160	0	0	0	4.84534264275579	0	6.76366102821094	5.73430894709463	20.2217861009568	10.0194439065056	0	0	0
AT3G47165	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47170	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47180	0	0	0	0	0	2.02909830846328	0.177349761250349	0	0	0	0	0
AT3G47190	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47200	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47210	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47220	0	0	0	0	0	0	0.472932696667598	0	0	0	0	0
AT3G47230	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47240	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47250	63.6499128460026	0	36.5972676122524	32.3756985675046	13.2497264016521	30.4364746269492	24.3560338783813	39.7580879273049	38.1248331696696	30.3347296505995	0	0
AT3G47260	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47270	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47280	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47290	0	0	0	13.2145708438794	0	7.44002713103203	7.80338949501537	0.514113205956529	4.92481141167224	4.66688148470762	0	0
AT3G47295	0	0	0	4.84534264275579	0	2.36728135987383	2.48289665750489	6.34072954013052	3.14169003848057	0	0	0
AT3G47300	0	0	0	1.98218562658191	0	0	1.00498198041865	3.08467923573917	1.27365812370834	0	0	0
AT3G47310	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47320	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47330	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47340	155.588675845784	129.949738622662	158.588159653094	13.2145708438794	204.045786585442	619.213167132711	18.799074692537	234.435621916177	750.694098113695	56.0025778164914	0	0
AT3G47341	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47342	0	0	0	0.22024284739799	0	0	0.177349761250349	0.685484274608705	0.169821083161112	0	0	0
AT3G47347	0	0	0	0	0	0	0.236466348333799	0.685484274608705	0.339642166322224	0	0	0
AT3G47348	0	0	0	1.10121423698995	2.64994528033042	0	0.650282457917948	1.37096854921741	1.27365812370834	0	0	0
AT3G47350	0	0	0	1.32145708438794	0	1.01454915423164	1.47791467708624	3.5987924416957	3.31151112164168	9.33376296941523	0	0
AT3G47360	0	0	0	0	0	0	0.768515632084847	1.37096854921741	0.679284332644447	0	0	0
AT3G47370	0	0	0	4.18461410056181	0	4.05819661692656	4.31551085709184	8.91129556991316	7.38721711750836	0	0	0
AT3G47380	14.1444250768895	0	0	0.660728542193971	0	0	0	0.514113205956529	0.254731624741668	0	0	0
AT3G47390	0	0	0	6.38704257454172	0	3.04364746269492	2.83759618000559	4.45564778495658	2.71713733057779	0	0	0
AT3G47400	0	0	0	0	0	0	0.354699522500699	0	0	0	0	0
AT3G47410	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47420	0	0	0	8.58947104852162	21.1995622426433	9.80730849090586	10.5227525008541	28.6189684649134	5.34936411957502	0	0	0
AT3G47430	0	0	0	5.72631403234775	0	0	5.97077529542843	6.68347167743487	0.339642166322224	0	0	0
AT3G47440	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47450	0	0	0	4.84534264275579	0	5.0727457711582	5.49784259876083	4.79838992226093	4.75499032851113	0	0	0
AT3G47460	0	0	0	0	0	0	2.00996396083729	0	0	0	0	0
AT3G47470	417.260539768239	239.907209764915	329.375408510272	1428.71535107076	378.942175087249	639.165967165934	1670.75298415246	633.387469738443	920.090628566904	436.353418820162	45.3492601414108	0
AT3G47480	0	0	0	3.30364271096985	0	1.69091525705273	4.25639427000839	11.1391194623915	1.52838974845001	0	0	0
AT3G47490	0	0	0	2.2024284739799	0	2.02909830846328	4.49286061834218	4.62701885360876	3.31151112164168	0	0	0
AT3G47500	0	0	0	42.2866267004141	0	4.05819661692656	39.4898801717445	4.79838992226093	10.0194439065056	4.66688148470762	0	82.4681033566895
AT3G47510	0	0	0	0	0	0	0.591165870834498	1.71371068652176	0.509463249483335	0	0	0
AT3G47520	0	0	0	13.8752993860734	0	9.80730849090586	16.1388282737818	19.7076728950003	13.4158655697278	0	0	0
AT3G47530	0	0	0	0.44048569479598	0	1.69091525705273	0.945865393335197	1.02822641191306	0.594373791063891	0	0	0
AT3G47540	0	0	0	1.76194277918392	0	1.01454915423164	1.77349761250349	0	0	0	0	0
AT3G47543	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47550	0	29.9884012206143	0	7.92874250632765	15.8996716819825	16.5709695191168	7.80338949501537	9.59677984452187	10.1043544480862	0	0	0
AT3G47560	0	0	0	3.52388555836784	0	2.70546441128438	4.61109379250908	3.42742137304352	3.05677949690001	7.00032222706142	0	0
AT3G47570	0	0	0	5.28582833755177	0	6.76366102821094	6.68017434042983	5.14113205956529	11.8025652796973	0	0	0
AT3G47580	0	0	0	0	0	2.36728135987383	1.35968150291935	1.71371068652176	0.594373791063891	0	0	0
AT3G47590	0	0	0	2.42267132137789	0	1.35273220564219	3.96081133459114	2.74193709843482	2.80204787215834	0	0	0
AT3G47600	0	0	0	1.54169993178593	0	7.44002713103203	0.945865393335197	3.5987924416957	4.16061653744724	0	0	0
AT3G47610	0	0	0	3.08339986357186	0	7.44002713103203	3.07406252833939	3.94153457900005	5.17954303641391	7.00032222706142	0	0
AT3G47620	28.2888501537789	0	36.5972676122524	42.2866267004141	26.4994528033042	66.6220611278777	21.6366708725426	66.8347167743487	50.6915933235919	14.0006444541228	0	0
AT3G47630	0	0	0	0	7.94983584099125	0	1.71438102542004	4.96976099091311	3.31151112164168	0	0	0
AT3G47640	0	0	0	1.10121423698995	0	0	1.71438102542004	4.79838992226093	1.18874758212778	0	0	0
AT3G47650	0	0	0	10.7918995225015	7.94983584099125	10.8218576451375	11.6459676554396	17.8225911398263	7.81176982541114	0	0	0
AT3G47660	0	0	0	0.660728542193971	0	1.01454915423164	0	0	0	0	0	0
AT3G47670	0	0	0	5.94655687974574	7.94983584099125	5.7491118739793	5.32049283751048	5.31250312821746	5.0097219532528	0	0	0
AT3G47675	0	0	0	0.44048569479598	0	2.02909830846328	0.413816109584149	2.39919496113047	0.424552707902779	0	0	0
AT3G47680	0	0	0	4.4048569479598	0	10.8218576451375	7.03487386293053	9.08266663856534	6.45320116012225	0	0	0
AT3G47690	0	0	0	0	0	0	0	0.856855343260881	1.01892649896667	0	0	0
AT3G47700	0	0	0	6.8275282693377	0	1.69091525705273	3.42876205084009	2.57056602978264	2.8869584137389	0	0	0
AT3G47710	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47720	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47730	0	0	0	9.47044243811358	0	8.45457628526367	10.2862861525203	7.02621381473922	18.0859453566584	0	0	0
AT3G47740	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47750	0	0	0	1.98218562658191	0	0	2.83759618000559	0.856855343260881	0	0	0	0
AT3G47760	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47770	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47780	0	0	0	2.42267132137789	0	0	2.66024641875524	0.856855343260881	0	0	0	0
AT3G47790	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47800	0	0	0	3.96437125316382	0	32.127389884002	4.37462744417529	37.3588929661744	42.7100024150196	44.3353741047224	0	0
AT3G47810	0	0	0	13.2145708438794	21.1995622426433	8.45457628526367	10.7592188491879	15.0806540413915	7.47212765908892	11.667203711769	0	0
AT3G47820	14.1444250768895	0	24.3981784081683	8.36922820112363	0	0	7.03487386293053	4.79838992226093	2.46240570583612	0	0	0
AT3G47830	0	0	0	0	0	0	0.413816109584149	0	0	0	0	0
AT3G47833	0	0	0	4.4048569479598	0	2.02909830846328	3.42876205084009	2.913308167087	1.35856866528889	0	0	0
AT3G47836	0	0	0	3.30364271096985	0	0	2.36466348333799	4.62701885360876	2.03785299793334	0	0	0
AT3G47840	0	0	0	0	0	1.35273220564219	0.177349761250349	0.342742137304352	0.594373791063891	0	0	0
AT3G47850	0	0	0	2.86315701617387	0	6.76366102821094	2.12819713500419	3.42742137304352	3.05677949690001	18.6675259388305	0	0
AT3G47860	0	0	0	5.72631403234775	0	6.08729492538984	5.73430894709463	8.56855343260881	9.00051740753893	0	0	0
AT3G47870	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47875	0	0	0	0.660728542193971	0	1.01454915423164	0.354699522500699	0.856855343260881	1.10383704054723	0	0	0
AT3G47890	0	0	0	15.1967564704613	0	13.1891390050113	12.1780169391907	5.82661633417399	14.6895236934362	0	0	0
AT3G47910	0	0	0	17.8396706392372	0	19.9528000332223	18.799074692537	2.39919496113047	18.6803191477223	21.0009666811843	0	0
AT3G47920	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47930	0	0	0	5.50607118494976	0	3.04364746269492	1.47791467708624	0	1.95294245635279	0	0	0
AT3G47940	21.2166376153342	0	0	1.76194277918392	0	1.01454915423164	2.48289665750489	0.856855343260881	2.8869584137389	0	0	0
AT3G47950	0	0	0	0	0	0	0	1.88508175517394	1.01892649896667	0	0	0
AT3G47960	0	0	0	25.5481702981669	0	8.11639323385313	28.4941949742228	4.62701885360876	13.1611339449862	0	0	0
AT3G47965	0	0	0	0	0	1.69091525705273	0.886748806251747	2.22782389247829	1.52838974845001	0	0	0
AT3G47980	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47990	0	0	0	3.30364271096985	0	2.70546441128438	6.79840751459673	7.1975848833914	4.2455270790278	0	0	0
AT3G48000	77.794337922892	0	0	35.6793412784744	50.3489603262779	28.0691932670754	51.4314307626013	49.8689809777833	40.0777756260224	49.00225558943	0	0
AT3G48010	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48020	0	29.9884012206143	0	0	0	0	0.591165870834498	8.39718236395663	1.01892649896667	0	0	0
AT3G48030	0	0	0	2.42267132137789	0	0	1.65526443833659	1.37096854921741	0.764194874225003	0	0	0
AT3G48040	0	0	0	0	0	0	1.95084737375384	0	1.61330029003056	0	0	0
AT3G48050	63.6499128460026	49.9806687010239	24.3981784081683	36.3400698206684	21.1995622426433	28.4073763184859	21.4002045242088	12.3387169429567	22.4163829772668	67.6697815282604	0	0
AT3G48057	0	0	0	0	0	0	0.1182331741669	0	0	0	0	0
AT3G48058	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48060	35.3610626922236	0	36.5972676122524	25.1076846033709	0	21.643715290275	11.173034958772	6.68347167743487	15.1989869429195	0	0	0
AT3G48070	0	0	0	5.72631403234775	7.94983584099125	4.39637966833711	6.68017434042983	14.566540835435	4.58516924535002	0	0	0
AT3G48080	0	0	0	7.26801396413368	13.2497264016521	4.05819661692656	9.75423686876922	2.39919496113047	3.14169003848057	0	0	0
AT3G48090	0	29.9884012206143	0	18.2801563340332	0	4.73456271974766	13.3603486808597	7.36895595204358	7.04757495118614	0	0	0
AT3G48100	0	0	0	4.18461410056181	0	0	1.47791467708624	1.54233961786959	2.63222678899723	0	0	0
AT3G48110	0	0	0	7.70849965892966	0	14.5418712106535	5.32049283751048	4.45564778495658	6.96266440960558	0	0	0
AT3G48115	0	0	0	3.08339986357186	10.5997811213217	7.77821018244258	2.66024641875524	13.1955722862176	7.55703820066948	14.0006444541228	0	0
AT3G48120	0	0	0	3.96437125316382	0	1.01454915423164	1.12321515458555	1.37096854921741	1.78312137319167	0	0	0
AT3G48130	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48131	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48140	0	29.9884012206143	0	29.9530272461267	29.1493980836346	15.5564203648852	23.1737021367123	28.6189684649134	18.6803191477223	51.3356963317838	0	0
AT3G48150	0	0	0	0	0	0	0.768515632084847	0	0.509463249483335	0	0	0
AT3G48160	0	0	0	2.2024284739799	0	0	0	0	0	0	0	0
AT3G48170	0	29.9884012206143	0	9.25019959071559	0	4.05819661692656	9.93158663001957	9.08266663856534	9.25524903228059	0	0	0
AT3G48180	0	0	0	0	0	0	0	0	0.509463249483335	0	0	0
AT3G48185	0	0	0	4.4048569479598	0	0	0.591165870834498	0.514113205956529	0.339642166322224	0	0	0
AT3G48190	0	0	0	20.0420991132171	0	11.160040696548	10.640985675021	3.25605030439135	14.1800604439528	0	0	0
AT3G48195	0	0	0	3.52388555836784	0	5.7491118739793	7.21222362418087	7.88306915800011	10.5289071559889	0	0	0
AT3G48200	0	0	0	22.685013281993	0	7.44002713103203	28.6715447354732	3.25605030439135	7.38721711750836	0	0	0
AT3G48201	0	0	0	0	0	0	0	0	0.169821083161112	0	0	0
AT3G48205	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48208	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48209	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48210	0	0	0	0	0	1.69091525705273	0.591165870834498	2.913308167087	0.679284332644447	0	0	0
